n_samples,dataset,vsa,hv_dim,depth,device,time_per_sample,accuracy,final_flag,cos_sim_mean,cos_sim_std,decoder_settings
100,zinc,HRR,7168,5,cuda,5.3665922256186604,0.29,72.0,0.9827581840552377,0.061055868354388455,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,6,cuda,5.3946419419161975,0.31,69.0,0.9672145990314311,0.13051518876364546,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7168,6,cuda,5.636111284345389,0.33,65.0,0.9605950748999955,0.1896060674403839,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7168,3,cuda,5.235111764762551,0.34,82.0,0.989569989726879,0.017861407237126755,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7744,3,cuda,5.258521720170974,0.32,76.0,0.9913786290603386,0.012056860192210528,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7168,4,cuda,5.126122854910791,0.33,70.0,0.9915775693319054,0.014269344768914075,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7744,4,cuda,5.336832997966558,0.29,66.0,0.9908038687666719,0.016929015643753747,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7168,5,cuda,5.319676636960358,0.29,72.0,0.9827581840552381,0.061055868354388504,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7744,5,cuda,5.386776022668928,0.32,67.0,0.9848629153515047,0.04125336101095927,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7168,6,cuda,5.535502679329365,0.32,63.0,0.9609307085172829,0.18959155320937485,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7744,6,cuda,5.663055280335247,0.25,64.0,0.9861374852181259,0.04197003969546219,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7744,3,cuda,5.163673359323293,0.32,76.0,0.9913782524214568,0.012057154200356177,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,8192,3,cuda,5.3414138418994845,0.32,80.0,0.9891309852053493,0.015856871883702984,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7744,4,cuda,5.166856548134238,0.29,66.0,0.9907637385569604,0.01695817257875526,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,8192,4,cuda,5.477921836301684,0.32,64.0,0.9886915013672609,0.03742704347750029,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,7744,5,cuda,5.232039542403072,0.32,67.0,0.984936641677944,0.04122544891837863,"{'initial_limit': 1024, 'limit': 512, 'beam_size': 32, 'pruning_method': 'cos_sim', 'use_size_aware_pruning': True, 'use_one_initial_population': False, 'use_g3_instead_of_h3': True}"
